Probe Set ID,CG Name,Gene Name,FBgn Number,GO
146887_at,CG1931,CG1931,FBgn0033420,0007269 // neurotransmitter secretion // inferred from mutant phenotype /// 0008344 // adult locomotory behavior // inferred from mutant phenotype /// 0048167 // regulation of synaptic plasticity // inferred from mutant phenotype /// 0048790 // maintenance of presynaptic active zone structure // inferred from mutant phenotype
146892_at,CG12929,CG12929,FBgn0033429,---
146894_at,CG12928,CG12928,FBgn0033432,---
146898_at,CG12926,CG12926,FBgn0033437,0006810 // transport // inferred from electronic annotation
146900_at,CG10459,CG10459,FBgn0033440,---
146909_at,CG12923,CG12923,FBgn0033461,---
146911_at,CG12140,CG12140,FBgn0033465,0006119 // oxidative phosphorylation // inferred from sequence or structural similarity /// 0055114 // oxidation reduction // inferred from electronic annotation
146913_at,CG1418,CG1418,FBgn0033468,---
146914_at,CG12133,CG12133,FBgn0033469,0006508 // proteolysis // inferred from electronic annotation /// 0006508 // proteolysis // non-traceable author statement
146915_at,CG12134,CG12134,FBgn0033471,---
146920_at,CG12920,CG12920,FBgn0033481,---
146922_at,CG17753,CCS,FBgn0033487,0006801 // superoxide metabolic process // inferred from electronic annotation /// 0015680 // intracellular copper ion transport // inferred from sequence or structural similarity /// 0015680 // intracellular copper ion transport // non-traceable author statement /// 0030001 // metal ion transport // inferred from electronic annotation /// 0055114 // oxidation reduction // inferred from electronic annotation
146924_at,CG12917,CG12917,FBgn0033490,---
146928_at,CG12912,CG12912,FBgn0033497,0009987 // cellular process // inferred from mutant phenotype
146929_at,CG12209,CG12209,FBgn0033498,---
146930_at,CG12914,CG12914,FBgn0033499,---
146931_at,CG12913,CG12913,FBgn0033500,0030206 // chondroitin sulfate biosynthetic process // non-traceable author statement
146932_at,CG12911,CG12911,FBgn0033501,---
146933_at,CG18409,CAP,FBgn0033503,---
146934_at,CG18408,CG18408,FBgn0033504,---
146936_at,CG12909,CG12909,FBgn0033507,---
146939_at,CG12907,CG12907,FBgn0033511,---
146940_at,CG12902,CG12902,FBgn0033512,---
146941_at,CG12901,CG12901,FBgn0033513,---
146943_at,CG12900,CG12900,FBgn0033515,---
146944_at,CG12898,CG12898,FBgn0033516,---
146945_at,CG12897,CG12897,FBgn0033517,---
146946_s_at,CG11765,CG11765,FBgn0033518,0007498 // mesoderm development // inferred from expression pattern /// 0055114 // oxidation reduction // inferred from electronic annotation
146947_at,CG11825,CG11825,FBgn0033519,---
146948_at,CG12895,CG12895,FBgn0033523,---
146951_at,CG12892,Caf1-105,FBgn0033526,0006333 // chromatin assembly or disassembly // inferred from sequence or structural similarity /// 0006334 // nucleosome assembly // non-traceable author statement
146952_at,CG11777,CG11777,FBgn0033527,0006457 // protein folding // inferred from electronic annotation
146956_at,CG16942,CG16942,FBgn0033536,---
146957_at,CG11834,CG11834,FBgn0033537,---
146958_at,CG12934,CG12934,FBgn0033541,---
146959_at,CG12309,CG12309,FBgn0033542,0006730 // one-carbon compound metabolic process // inferred from electronic annotation
146960_at,CG12338,CG12338,FBgn0033543,0008152 // metabolic process // inferred from electronic annotation /// 0055114 // oxidation reduction // inferred from electronic annotation
146964_at,CG12936,CG12936,FBgn0033549,---
146965_at,CG12341,CG12341,FBgn0033550,---
146968_at,CG12343,CG12343,FBgn0033556,"0000398 // nuclear mRNA splicing, via spliceosome // inferred from sequence or structural similarity /// 0006397 // mRNA processing // inferred from electronic annotation /// 0007049 // cell cycle // inferred from sequence or structural similarity /// 0008380 // RNA splicing // inferred from electronic annotation"
146969_at,CG12344,CG12344,FBgn0033558,0006810 // transport // inferred from electronic annotation /// 0006811 // ion transport // inferred from electronic annotation
146971_at,CG11919,CG11919,FBgn0033564,0007031 // peroxisome organization and biogenesis // inferred from sequence or structural similarity /// 0008152 // metabolic process // inferred from electronic annotation /// 0055114 // oxidation reduction // inferred from electronic annotation
146975_at,CG12943,CG12943,FBgn0033572,0006865 // amino acid transport // inferred from sequence or structural similarity
146979_at,CG13232,BBS4,FBgn0033578,0042384 // cilium biogenesis // inferred from expression pattern /// 0042384 // cilium biogenesis // not recorded /// 0051297 // centrosome organization and biogenesis // inferred from sequence or structural similarity
146980_at,CG13229,CG13229,FBgn0033579,0007186 // G-protein coupled receptor protein signaling pathway // inferred from electronic annotation /// 0007186 // G-protein coupled receptor protein signaling pathway // inferred from sequence or structural similarity
146981_at,CG13231,CG13231,FBgn0033580,---
146985_at,CG13218,CG13218,FBgn0033587,---
146986_at,CG13228,CG13228,FBgn0033588,---
146987_at,CG13227,CG13227,FBgn0033589,---
146988_at,CG13217,CG13217,FBgn0033590,---
146989_at,CG13216,CG13216,FBgn0033591,---
146990_at,CG13215,CG13215,FBgn0033592,---
146992_at,CG13226,CG13226,FBgn0033594,---
146997_at,CG13223,CG13223,FBgn0033599,---
147006_at,CG13220,CG13220,FBgn0033608,---
147016_at,CG13202,CG13202,FBgn0033623,---
147019_at,CG13204,CG13204,FBgn0033627,---
147020_at,CG13203,CG13203,FBgn0033628,---
147025_at,CG13198,CG13198,FBgn0033640,---
147026_at,CG8998,CG8998,FBgn0033641,---
147031_at,CG13196,CG13196,FBgn0033645,---
147032_at,CG13197,CG13197,FBgn0033647,0006470 // protein amino acid dephosphorylation // inferred from electronic annotation /// 0006470 // protein amino acid dephosphorylation // non-traceable author statement /// 0016311 // dephosphorylation // inferred from electronic annotation
147033_at,CG13195,CG13195,FBgn0033648,---
147035_at,CG13193,CG13193,FBgn0033650,---
147038_at,CG13192,CG13192,FBgn0033653,---
147039_at,CG13191,CG13191,FBgn0033655,---
147044_at,CG13185,CG13185,FBgn0033661,---
147045_at,CG13190,CG13190,FBgn0033662,---
147047_at,CG13183,CG13183,FBgn0033667,"0006355 // regulation of transcription, DNA-dependent // inferred from electronic annotation"
147048_at,CG13188,CG13188,FBgn0033668,"0006355 // regulation of transcription, DNA-dependent // inferred from electronic annotation"
147052_at,CG13186,CG13186,FBgn0033680,---
147054_at,CG18344,CG18344,FBgn0033682,---
147057_at,CG13178,CG13178,FBgn0033685,0042384 // cilium biogenesis // not recorded
147059_s_at,CG18342,CG18342,FBgn0033689,---
147061_at,CG13176,CG13176,FBgn0033692,---
147062_at,CG13175,CG13175,FBgn0033693,---
147063_at,CG13174,CG13174,FBgn0033694,---
147064_at,CG8447,CG8447,FBgn0033695,---
147069_at,CG13171,CG13171,FBgn0033701,---
147070_at,CG13170,CG13170,FBgn0033703,---
147071_at,CG13169,CG13169,FBgn0033704,---
147072_at,CG13168,CG13168,FBgn0033705,---
147073_at,CG13167,CG13167,FBgn0033706,0015992 // proton transport // inferred from sequence or structural similarity
147074_at,CG13165,CG13165,FBgn0033707,0009987 // cellular process // inferred from mutant phenotype
147077_at,CG13163,CG13163,FBgn0033712,0006413 // translational initiation // inferred from electronic annotation /// 0006446 // regulation of translational initiation // inferred from sequence or structural similarity /// 0032790 // ribosome disassembly // inferred from sequence or structural similarity
147081_at,CG13162,ana3,FBgn0033718,0007052 // mitotic spindle organization and biogenesis // inferred from mutant phenotype /// 0051298 // centrosome duplication // inferred from mutant phenotype
147083_at,CG13160,CG13160,FBgn0033720,0005975 // carbohydrate metabolic process // inferred from electronic annotation /// 0006508 // proteolysis // inferred from electronic annotation
147084_at,CG13159,CG13159,FBgn0033721,---
147086_at,CG13155,CG13155,FBgn0033723,---
147092_at,CG13157,CG13157,FBgn0033732,---
147095_at,CG13156,CG13156,FBgn0033743,0007165 // signal transduction // inferred from electronic annotation /// 0007186 // G-protein coupled receptor protein signaling pathway // inferred from sequence or structural similarity /// 0007186 // G-protein coupled receptor protein signaling pathway // inferred from electronic annotation
147096_at,CG12370,CG12370,FBgn0033744,0007165 // signal transduction // inferred from electronic annotation /// 0007186 // G-protein coupled receptor protein signaling pathway // inferred from sequence or structural similarity /// 0007186 // G-protein coupled receptor protein signaling pathway // inferred from electronic annotation
147099_s_at,CG8821,achi,FBgn0033748,"0006355 // regulation of transcription, DNA-dependent // inferred from electronic annotation /// 0007283 // spermatogenesis // inferred from expression pattern /// 0007283 // spermatogenesis // inferred from mutant phenotype /// 0007283 // spermatogenesis // inferred from physical interaction /// 0045449 // regulation of transcription // inferred from sequence or structural similarity /// 0045449 // regulation of transcription // inferred from electronic annotation"
147100_i_at,CG8819,achi,FBgn0033749,"0006355 // regulation of transcription, DNA-dependent // inferred from electronic annotation /// 0007283 // spermatogenesis // inferred from expression pattern /// 0007283 // spermatogenesis // inferred from mutant phenotype /// 0007283 // spermatogenesis // inferred from physical interaction /// 0045449 // regulation of transcription // inferred from sequence or structural similarity /// 0045449 // regulation of transcription // inferred from electronic annotation"
147101_r_at,CG8819,achi,FBgn0033749,"0006355 // regulation of transcription, DNA-dependent // inferred from electronic annotation /// 0007283 // spermatogenesis // inferred from expression pattern /// 0007283 // spermatogenesis // inferred from mutant phenotype /// 0007283 // spermatogenesis // inferred from physical interaction /// 0045449 // regulation of transcription // inferred from sequence or structural similarity /// 0045449 // regulation of transcription // inferred from electronic annotation"
147102_at,CG13151,CG13151,FBgn0033750,---
147113_at,CG13148,CG13148,FBgn0033767,---
147114_at,CG12442,CG12442,FBgn0033770,---
147116_at,CG12488,CG12488,FBgn0033772,---
147118_at,CG12374,CG12374,FBgn0033774,0006508 // proteolysis // inferred from electronic annotation
147120_at,CG17575,CG17575,FBgn0033776,---
147122_at,CG13319,CG13319,FBgn0033781,---
147123_at,CG13322,CG13322,FBgn0033784,---
147125_at,CG13321,CG13321,FBgn0033787,---
147126_i_at,CG13323,CG13323,FBgn0033788,---
147127_s_at,CG13323,CG13323,FBgn0033788,---
147128_r_at,CG13324,CG13324,FBgn0033789,---
147130_at,CG17054,CG17054,FBgn0033795,---
147132_at,CG12251,AQP,FBgn0033807,"0006754 // ATP biosynthetic process // inferred from electronic annotation /// 0006810 // transport // inferred from electronic annotation /// 0006811 // ion transport // inferred from electronic annotation /// 0006833 // water transport // non-traceable author statement /// 0006911 // phagocytosis, engulfment // inferred from mutant phenotype /// 0007286 // spermatid development // inferred from mutant phenotype /// 0015986 // ATP synthesis coupled proton transport // inferred from electronic annotation /// 0015992 // proton transport // inferred from electronic annotation /// 0040007 // growth // inferred from mutant phenotype /// 0046034 // ATP metabolic process // inferred from electronic annotation"
147134_at,CG12765,CG12765,FBgn0033813,---
147139_at,CG10799,CG10799,FBgn0033821,---
147147_at,CG17062,CG17062,FBgn0033829,---
147150_at,CG4740,AttC,FBgn0033833,0006952 // defense response // inferred from direct assay /// 0006955 // immune response // inferred from electronic annotation /// 0019731 // antibacterial humoral response // inferred from direct assay /// 0019731 // antibacterial humoral response // inferred from sequence or structural similarity /// 0019731 // antibacterial humoral response // non-traceable author statement /// 0042742 // defense response to bacterium // non-traceable author statement /// 0042742 // defense response to bacterium // inferred from electronic annotation /// 0045087 // innate immune response // inferred from electronic annotation
147154_at,CG5912,arr,FBgn0033841,0001745 // compound eye morphogenesis // inferred from mutant phenotype /// 0006622 // protein targeting to lysosome // inferred from mutant phenotype /// 0016055 // Wnt receptor signaling pathway // inferred from mutant phenotype /// 0016055 // Wnt receptor signaling pathway // traceable author statement /// 0048076 // regulation of compound eye pigmentation // inferred from mutant phenotype
147156_at,CG13331,CG13331,FBgn0033850,---
147157_at,CG13332,CG13332,FBgn0033851,---
147159_at,CG13334,CG13334,FBgn0033856,0005975 // carbohydrate metabolic process // inferred from electronic annotation /// 0006096 // glycolysis // inferred from electronic annotation /// 0008152 // metabolic process // inferred from electronic annotation /// 0044262 // cellular carbohydrate metabolic process // inferred from electronic annotation /// 0055114 // oxidation reduction // inferred from electronic annotation
147160_at,CG13335,CG13335,FBgn0033858,---
147162_at,CG12464,CG12464,FBgn0033861,---
147164_at,CG13337,CG13337,FBgn0033863,---
147169_at,CG13340,CG13340,FBgn0033868,0006508 // proteolysis // inferred from electronic annotation /// 0019538 // protein metabolic process // inferred from electronic annotation
147170_at,CG13339,CG13339,FBgn0033871,---
147178_at,CG13349,CG13349,FBgn0033886,0043248 // proteasome assembly // inferred from sequence or structural similarity
