Probe Set ID,CG Name,Gene Name,FBgn Number,GO
150109_at,CG7301,Rim,FBgn0038559,0006886 // intracellular protein transport // inferred from electronic annotation /// 0007269 // neurotransmitter secretion // non-traceable author statement /// 0016079 // synaptic vesicle exocytosis // inferred from sequence or structural similarity /// 0016192 // vesicle-mediated transport // non-traceable author statement /// 0017157 // regulation of exocytosis // inferred from sequence or structural similarity
154561_at,CG9412,rin,FBgn0038164,0001752 // compound eye photoreceptor fate commitment // inferred from mutant phenotype /// 0006810 // transport // inferred from electronic annotation /// 0007265 // Ras protein signal transduction // inferred from genetic interaction /// 0016318 // ommatidial rotation // inferred from mutant phenotype
145317_at,CG6606,Rip11,FBgn0030942,0042052 // rhabdomere development // inferred from mutant phenotype
146128_at,CG18145,Ripalpha,FBgn0032189,---
143322_at,CG8930,rk,FBgn0003255,0007186 // G-protein coupled receptor protein signaling pathway // inferred from electronic annotation /// 0007186 // G-protein coupled receptor protein signaling pathway // inferred from sequence or structural similarity /// 0007564 // regulation of chitin-based cuticle tanning // inferred from mutant phenotype
155103_at,CG3593,r-l,FBgn0003257,0006207 // 'de novo' pyrimidine base biosynthetic process // inferred from electronic annotation /// 0006207 // 'de novo' pyrimidine base biosynthetic process // non-traceable author statement /// 0006221 // pyrimidine nucleotide biosynthetic process // inferred from electronic annotation /// 0008152 // metabolic process // inferred from electronic annotation /// 0009116 // nucleoside metabolic process // inferred from electronic annotation
153250_at,CG8161,Rlb1,FBgn0014022,---
143744_at,CG9378,Rlc1,FBgn0014023,0006412 // translation // inferred from electronic annotation
144109_at,CG11622,Rlip,FBgn0026056,0006898 // receptor-mediated endocytosis // inferred from mutant phenotype /// 0007165 // signal transduction // inferred from electronic annotation /// 0007275 // multicellular organismal development // inferred from electronic annotation
146163_at,CG7475,RluA-1,FBgn0032254,0001522 // pseudouridine synthesis // inferred from electronic annotation /// 0009231 // riboflavin biosynthetic process // inferred from sequence or structural similarity
146164_at,CG13143,RluA-1,FBgn0032255,0001522 // pseudouridine synthesis // inferred from electronic annotation /// 0009231 // riboflavin biosynthetic process // inferred from sequence or structural similarity
154921_at,CG6187,RluA-2,FBgn0032256,0001522 // pseudouridine synthesis // inferred from electronic annotation
152058_at,CG10279,Rm62,FBgn0003261,"0000381 // regulation of alternative nuclear mRNA splicing, via spliceosome // inferred from mutant phenotype /// 0006417 // regulation of translation // inferred from electronic annotation /// 0016246 // RNA interference // inferred from mutant phenotype /// 0019730 // antimicrobial humoral response // inferred from mutant phenotype /// 0031047 // gene silencing by RNA // inferred from electronic annotation"
142607_at,CG8014,Rme-8,FBgn0033390,0006897 // endocytosis // non-traceable author statement /// 0006898 // receptor-mediated endocytosis // inferred from mutant phenotype /// 0007298 // border follicle cell migration // inferred from mutant phenotype
152173_at,CG8194,RNaseX25,FBgn0010406,0006401 // RNA catabolic process // inferred from sequence or structural similarity
143975_at,CG8729,rnh1,FBgn0023171,---
147910_at,CG7036,rno,FBgn0035106,"0006355 // regulation of transcription, DNA-dependent // inferred from sequence or structural similarity /// 0007275 // multicellular organismal development // inferred from electronic annotation /// 0042051 // compound eye photoreceptor development // inferred from mutant phenotype /// 0042059 // negative regulation of epidermal growth factor receptor signaling pathway // inferred from direct assay /// 0042059 // negative regulation of epidermal growth factor receptor signaling pathway // inferred from mutant phenotype"
154594_at,CG3312,Rnp4F,FBgn0014024,0006396 // RNA processing // inferred from electronic annotation /// 0006396 // RNA processing // inferred from direct assay /// 0007275 // multicellular organismal development // inferred from electronic annotation
154209_at,CG16788,RnpS1,FBgn0037707,"0000184 // nuclear-transcribed mRNA catabolic process, nonsense-mediated decay // non-traceable author statement"
153579_at,CG5371,RnrL,FBgn0011703,0006260 // DNA replication // inferred from electronic annotation /// 0006260 // DNA replication // non-traceable author statement /// 0006919 // caspase activation // inferred from mutant phenotype /// 0055114 // oxidation reduction // inferred from electronic annotation
142872_at,CG8975,RnrS,FBgn0011704,0006260 // DNA replication // non-traceable author statement /// 0006260 // DNA replication // inferred from electronic annotation /// 0006919 // caspase activation // inferred from mutant phenotype /// 0009186 // deoxyribonucleoside diphosphate metabolic process // inferred from electronic annotation /// 0055114 // oxidation reduction // inferred from electronic annotation
143934_at,CG8085,RN-tre,FBgn0020620,0032313 // regulation of Rab GTPase activity // inferred from electronic annotation
147180_at,CG13351,RN-tre,FBgn0033892,0032313 // regulation of Rab GTPase activity // inferred from electronic annotation
143324_at,CG6348,ro,FBgn0003267,"0006350 // transcription // inferred from electronic annotation /// 0006355 // regulation of transcription, DNA-dependent // inferred from sequence or structural similarity /// 0006355 // regulation of transcription, DNA-dependent // inferred from electronic annotation /// 0007275 // multicellular organismal development // inferred from electronic annotation /// 0007460 // R8 cell fate commitment // non-traceable author statement /// 0007601 // visual perception // inferred from electronic annotation /// 0045449 // regulation of transcription // inferred from electronic annotation /// 0045464 // R8 cell fate specification // traceable author statement /// 0045680 // negative regulation of R8 cell differentiation // non-traceable author statement /// 0048054 // R2/R5 cell differentiation // non-traceable author statement /// 0048749 // compound eye development // non-traceable author statement /// 0050896 // response to stimulus // inferred from electronic annotation"
144010_at,CG10751,robl,FBgn0024196,0007018 // microtubule-based movement // inferred from sequence or structural similarity /// 0016319 // mushroom body development // inferred from mutant phenotype /// 0048813 // dendrite morphogenesis // traceable author statement
145632_at,CG10838,robl22E,FBgn0031411,0007018 // microtubule-based movement // inferred from sequence or structural similarity
146468_at,CG15171,robl37BC,FBgn0032739,0007018 // microtubule-based movement // inferred from sequence or structural similarity
147980_at,CG1014,robl62A,FBgn0035222,0007018 // microtubule-based movement // inferred from sequence or structural similarity
143562_at,CG13521,robo,FBgn0005631,"0007411 // axon guidance // inferred from mutant phenotype /// 0007411 // axon guidance // traceable author statement /// 0007427 // epithelial cell migration, open tracheal system // traceable author statement /// 0007432 // salivary gland boundary specification // inferred from mutant phenotype /// 0008038 // neuron recognition // inferred from mutant phenotype /// 0016199 // axon midline choice point recognition // inferred from mutant phenotype /// 0016199 // axon midline choice point recognition // traceable author statement /// 0022409 // positive regulation of cell-cell adhesion // inferred from mutant phenotype /// 0035050 // embryonic heart tube development // inferred from mutant phenotype /// 0048813 // dendrite morphogenesis // traceable author statement"
